"pack_id","app_id","app_title","created","app_info"
"irq","irq.solicitudes","Gestión de solicitudes",2024-01-20T23:59:59,"Gestiona solicitudes entre los miembros del espacio de trabajo y facilita el cumplimiento de objetivos."
